"H_OBS" "K_OBS" "H_SIGMA" "K_SIGMA" "H_TRUE" "K_TRUE" "P"
0.0672535761698602 -0.0041860081904796 0.001 0.001 0.066354412259605 -0.00336595079891475 1.05676829013988
-0.013368759043643 -0.0529025211247912 0.001 0.001 -0.0135709497491521 -0.0545670218942722 254.040186087111
0.0801944896915479 0.0300535411692016 0.001 0.001 0.0803180525677524 0.030221205470267 2.31655137581003
0.077162287569145 0.0172806815695432 0.001 0.001 0.0774820177383597 0.0173544661165918 1.34979191333055
0.028259906163556 -0.0292892840038231 0.001 0.001 0.0297141334185674 -0.0307338462161011 17.0122652883984
0.0248932633189907 0.0567726533181106 0.001 0.001 0.0239462594502158 0.0574172762027707 2.52252205830265
-0.146239592309006 0.114348663112006 0.001 0.001 -0.146032838894677 0.114948456085797 45.1794321310012
-0.0109161194520993 -0.000175448300687713 0.001 0.001 -0.00927706120349607 -0.000897632921697405 1.35150411817214
0.0192926271777202 -0.034812463840947 0.001 0.001 0.0190000601641447 -0.0366749849196052 69.0604497190326
-0.0182078145161628 0.00401142875684867 0.001 0.001 -0.0187298610427049 0.00463233619143309 3.58150740050343
-0.283354288571646 0.14875799897319 0.001 0.001 -0.284210673544359 0.147863677291646 4.04611817577888
0.088313529707811 0.0421728962506456 0.001 0.001 0.089400673862799 0.0432334139063557 13.293956809348
0.0573375576839852 -0.143608706133444 0.001 0.001 0.0585241144355513 -0.14426613803902 17.6099869602725
0.0239087130904437 0.0272879172439112 0.001 0.001 0.0229625047590491 0.0267825091415874 3.50247815774989
-0.0169428266869419 -0.0178382324636342 0.001 0.001 -0.0168752141784222 -0.0191532619176534 4.74400239913515
0.000264623321027937 -0.00130213652294732 0.001 0.001 -0.000346804941632606 -0.000462711222878612 117.231904252335
0.379984585978808 0.0673718929382435 0.001 0.001 0.38105829769392 0.0675083328959161 1.23691586664931
0.00098373986799852 0.0321632583442267 0.001 0.001 0.000284174982127203 0.0316502416864596 70.1323133150191
-0.06724188991994 0.00826562050036692 0.001 0.001 -0.0677992904084166 0.00607755930226126 1.76983318510623
0.0334778146337191 0.027394491572272 0.001 0.001 0.0348202237767837 0.0271740211572825 103.559050489142
0.0200442521705503 0.0632066292079085 0.001 0.001 0.0209686215607746 0.0635383305139851 15.0544345019204
-0.00478059472065612 0.11081374977124 0.001 0.001 -0.00280018316806766 0.110843830572933 3.85290810767379
0.266851153006869 0.0330857703844205 0.001 0.001 0.268188855867951 0.0321258850535623 7.52048468538689
0.104734706353033 -0.00366825568493786 0.001 0.001 0.105004597414617 -0.00180248447432228 2.36469201495401
-0.0980487258000455 -0.108376755177311 0.001 0.001 -0.0973373347375191 -0.106143793950574 2.78474082128885
0.00884301588555291 -0.0277178471906802 0.001 0.001 0.00881300522676848 -0.0281774030637994 5.3585816046367
0.408590095797711 -0.0166321844585768 0.001 0.001 0.406609407256288 -0.0173414526984027 44.9135358019427
0.00273488859397982 -0.048711286778507 0.001 0.001 0.00214082826357752 -0.0491997455107243 11.870018267682
0.586705132403676 -0.587769056227778 0.001 0.001 0.58637133420403 -0.587434454980611 147.940946898264
-0.023310888304375 -0.0427106131122275 0.001 0.001 -0.0216021402327387 -0.0418100094009029 20.5239100475364
-0.0145749380065076 -0.0243446994261252 0.001 0.001 -0.0137350008790271 -0.024821030830372 128.63257422867
-0.0275444516547056 0.0390709792971378 0.001 0.001 -0.0266466521885869 0.0381593678693093 3.09411687451868
-0.0683600150238644 -0.388358491599664 0.001 0.001 -0.0681874590509031 -0.388211603939818 174.000318931467
0.112541623531103 0.3624926939016 0.001 0.001 0.112821837882034 0.362355441451342 4.507921922661
-0.0357534352059639 0.0289192769318488 0.001 0.001 -0.0360704434263301 0.0299016599506127 2.01269390806952
-0.142259804314679 0.250994896452203 0.001 0.001 -0.141896460790738 0.251686740808944 2.26452358512677
-0.062680711447648 0.0892623132935128 0.001 0.001 -0.0610440520153482 0.089918905961273 3.65872486642263
-0.0674270829932 -0.00624802017240064 0.001 0.001 -0.0682153309914918 -0.00565889540538298 93.6353199219214
0.114543114934619 -0.0622320469837736 0.001 0.001 0.113265432437535 -0.0639995189909316 2.68002376145641
0.0821495990499019 0.138165223220187 0.001 0.001 0.081449273296282 0.137605179738322 67.8273038661076
0.0632011654311786 0.0341709374145074 0.001 0.001 0.0626253912399684 0.0346395145822899 3.51059134480888
-0.0909820912254417 0.0289919661207697 0.001 0.001 -0.0882375239177627 0.0281190394546454 35.3959383202218
-0.0693971200211527 0.0575940164446377 0.001 0.001 -0.0699492374672474 0.0580394208373904 6.22670079171143
0.254463420528078 -0.379391319707508 0.001 0.001 0.25437302815784 -0.378581569841267 10.78688542592
-0.120570748736767 -0.20263569456724 0.001 0.001 -0.120426352132363 -0.201977690358452 1.39086014405528
0.0338798855971115 0.0212647029357837 0.001 0.001 0.0345113333748728 0.0230741383832621 125.241218821037
-0.0460865577758268 -0.0134055816791556 0.001 0.001 -0.0464982503036638 -0.0144816971336185 2.2514250495692
-0.0600883438517783 0.112653896095175 0.001 0.001 -0.0601659394355697 0.113227585989829 1.10819719732643
0.0539638963540505 0.00485134845222159 0.001 0.001 0.0551265178510402 0.00355832275640579 1.10307418175782
-0.0341085830690566 0.00916605246961782 0.001 0.001 -0.0331733732252462 0.00863294941521289 5.61983046699623
-0.0809321693776544 -0.0125586004676629 0.001 0.001 -0.081092195121761 -0.0112101120623402 12.3572613975578
0.0223677418468053 0.0602233379912945 0.001 0.001 0.0205300717126237 0.06105088579302 1.90037869878578
-0.168855995261722 -0.266444164067797 0.001 0.001 -0.169977654085585 -0.266117169482248 3.94289335943664
0.0501588167872977 0.00347131739819323 0.001 0.001 0.0512269381663463 0.00270486689923294 62.5318400831197
-0.230033243127755 0.172654266722117 0.001 0.001 -0.228368066557394 0.173253394618628 87.983109558315
-0.577731737597166 -0.108381830004693 0.001 0.001 -0.577450822799878 -0.108014195670517 4.76707462353243
-0.219337364680718 0.357860932753192 0.001 0.001 -0.220519022335728 0.358975746918235 2.61896180385644
0.060084015431989 0.0363990264844354 0.001 0.001 0.0611691385996654 0.0363121965537415 20.6323370445402
-0.0801086374348552 0.252042764880626 0.001 0.001 -0.0804336087927855 0.250133456739534 1.17132082857564
-0.10386168304122 0.0490523814556697 0.001 0.001 -0.103732436643337 0.049849380267367 63.6176998532325
-0.0814454679597531 -0.0190958525317026 0.001 0.001 -0.081116119220714 -0.0200884259223571 16.0603152209488
0.200344795877882 0.0982031847546082 0.001 0.001 0.200100044427423 0.0975300707214556 14.3699859479924
0.52616124904837 -0.0666683236739623 0.001 0.001 0.526241975807591 -0.0650386430803922 20.4960406773408
-0.233344675197883 -0.0591704316967533 0.001 0.001 -0.234134545694386 -0.0586601127186713 135.44925720002
-0.0119961374182684 -0.0199828238653057 0.001 0.001 -0.0114336942771755 -0.0185031771073174 8.72578978686381
-0.00850378602036787 0.101946874236051 0.001 0.001 -0.00865557504331568 0.102467473870559 223.702849980919
-0.0246524125476379 -0.0292746601232594 0.001 0.001 -0.0255086783482783 -0.0291676991572033 217.815731119999
0.0278349991477284 0.0377552156221147 0.001 0.001 0.028950380277622 0.0380002474224102 152.510552434581
0.00478870652528105 -0.0512979222310147 0.001 0.001 0.00370290379380716 -0.0508925844793307 10.4538631665879
0.156918466791508 0.0711265101474484 0.001 0.001 0.157360447596852 0.070109024041351 67.5984919927923
0.0284431569318153 -0.0440392344033224 0.001 0.001 0.0269889342959858 -0.0445284568221225 238.868067724455
-0.0666696801942313 0.57066845259035 0.001 0.001 -0.0649420822618432 0.570220912836027 3.03400942186875
-0.0241654699606719 0.0153378339725481 0.001 0.001 -0.0248108087677296 0.0155003832919705 7.64050331972899
-0.0305866500536244 -0.105496976191496 0.001 0.001 -0.0304799911907399 -0.104099394369325 26.2889459960618
-0.033502573504012 0.00304753478173267 0.001 0.001 -0.033085909552878 0.00263975180646021 7.22601854881858
-0.463586490081548 -0.403777494085731 0.001 0.001 -0.462712517074031 -0.40179271098627 2.46618686389374
0.40446291656235 -0.262800998302692 0.001 0.001 0.403932247206186 -0.261540650227036 19.3898114539958
0.231246495389582 0.482379881924601 0.001 0.001 0.233883369459128 0.481647337869694 1.8560634260095
0.0429397852072459 -0.0228719686595132 0.001 0.001 0.041235849203552 -0.0242948487101726 143.898879656675
-0.122351015126287 0.0115600782004165 0.001 0.001 -0.123461252721119 0.0123589859661725 15.0009767761547
0.405778959529051 0.569817146813885 0.001 0.001 0.405570926711868 0.570370691280975 287.800064410465
0.164772967958254 0.0740464204677518 0.001 0.001 0.162317185379062 0.0740869345285917 4.40447513161034
-0.0932032436338621 0.0693751727934911 0.001 0.001 -0.0937183280391221 0.0690824033194592 3.0776281537903
-0.0469444093214681 -0.0480096839953842 0.001 0.001 -0.0457807281983514 -0.0487259671735663 50.8688952393383
-0.26999568827027 -0.310566718677135 0.001 0.001 -0.269180451832188 -0.310994552109384 5.82189885722017
-0.0183928756562534 -0.0403115498050196 0.001 0.001 -0.0193643535606588 -0.0389680653328923 7.93104022890403
0.0270633164507494 0.0393905945876273 0.001 0.001 0.0258912137945648 0.0374023666323697 1.59849117467333
0.120331476755405 0.0789515671527239 0.001 0.001 0.120755484340143 0.0787504818942283 46.1661240047188
-0.614064723144176 0.342590962801142 0.001 0.001 -0.614930513681887 0.342380754254642 2.81150213154855
0.0554751747958992 0.043013818638245 0.001 0.001 0.054900485967514 0.0450126138797373 7.93388171473025
-0.0249090555845368 -0.000672915220473715 0.001 0.001 -0.0258554422938165 -0.00129236702020785 23.8606092431689
0.250697427800846 0.56093574908397 0.001 0.001 0.251645098499733 0.560478139814039 15.7652811054642
0.00663244543547799 0.0617102294366915 0.001 0.001 0.00752761241932766 0.0624454421220838 39.4865749263274
0.046694282965107 -0.134627846751993 0.001 0.001 0.0471432719010776 -0.134928012192521 1.06004031021919
-0.0318501453060797 0.0370293196907091 0.001 0.001 -0.0315505539873877 0.0379643802997763 53.320416552227
0.0310941412980373 0.053797011278353 0.001 0.001 0.032059283306741 0.0533874150705399 3.88636961999165
0.14313653997454 -0.139342513180443 0.001 0.001 0.142986470278776 -0.139710360117682 2.36780066331207
-0.057334847024828 0.0459892009937465 0.001 0.001 -0.0567301079086097 0.0464677723391502 40.4918520396154
-0.029608860306822 -0.00375578846292392 0.001 0.001 -0.0298476511091209 -0.00370193544191064 40.5450347402103
-0.102182778632317 -0.0182563844160127 0.001 0.001 -0.102004263214539 -0.0169941834349598 7.81717404771719
-0.0409890156938806 -0.00863541393916807 0.001 0.001 -0.0410599110144496 -0.00960796816631356 49.7105071181049
-0.0324333137323002 0.0241621952639554 0.001 0.001 -0.0319319102900194 0.0252160301710565 21.5420187969437
0.332641262813241 0.0826187229560153 0.001 0.001 0.331958767743178 0.0818345728735387 78.9905711573895
-0.0279815268795458 -0.058200481414576 0.001 0.001 -0.0288324100383458 -0.0582755289830757 56.7396999663474
-0.193602597084215 -0.485648978590403 0.001 0.001 -0.195055167300267 -0.48460614339915 50.5063240814087
0.237831136567814 -0.469622269417812 0.001 0.001 0.237792725254934 -0.470967713955928 42.7730544174715
0.0492666273566171 -0.699402872673915 0.001 0.001 0.0484622771715847 -0.700827647194861 2.12693058448282
-0.0519420756667429 0.00710559451933202 0.001 0.001 -0.0517920202202294 0.00750983084239475 50.2884458375355
-0.0317685582140298 0.0566615869328554 0.001 0.001 -0.0296883149754366 0.0565625036145968 60.2768596028241
0.00214393173931369 0.0290764793906516 0.001 0.001 0.00120678154784817 0.0277562889468568 314.42477531229
-0.0238871615604308 -0.0850734422501789 0.001 0.001 -0.0251178274980343 -0.0853492841446077 2.35938403949041
0.01886205445174 -0.199873211235267 0.001 0.001 0.0194004501506715 -0.202010797699536 125.520702060732
-0.0451731467224788 -0.0297975828756743 0.001 0.001 -0.0468621203613346 -0.0302249648337842 19.4991658031511
-0.553030269289923 -0.00331466778779336 0.001 0.001 -0.551846885256513 -0.00460028030205103 95.854090434431
-0.0493064361822973 -0.0699614346442289 0.001 0.001 -0.0491180564661042 -0.0694829151703705 14.9947152725553
-0.0665903169557628 0.286237162294107 0.001 0.001 -0.0661207974701981 0.286477195535401 1.04611544848755
-0.0589533481774046 0.100521487501749 0.001 0.001 -0.0560763149122152 0.1006902192919 7.47573607586673
0.255941174132157 0.185720059927245 0.001 0.001 0.255050544995781 0.185524284208968 34.010848246586
0.198265679007945 0.102916310610038 0.001 0.001 0.198650966436958 0.102579830851953 58.5160706715211
0.0136710723599986 0.030110011442771 0.001 0.001 0.0136374086538201 0.0310664274656964 348.539790841655
0.0741379312672313 -0.0419509550772366 0.001 0.001 0.0750645432756938 -0.0419161243606926 31.0336837316798
-0.0834618312443617 -0.0830896253565144 0.001 0.001 -0.0831986567678415 -0.0823884664244153 6.41883486746831
0.374351692106624 -0.0888470779857457 0.001 0.001 0.375800275325134 -0.0889831530114237 8.3897811692898
-0.0378805209145134 0.0146611571972747 0.001 0.001 -0.0377279206080259 0.0167086373176786 204.073886247519
-0.0403907952443618 -0.0777051992959823 0.001 0.001 -0.0399658393363999 -0.0790485139711886 1.12375754540948
-0.00253080169737073 0.0168685954579133 0.001 0.001 -0.0040612707795414 0.0170047443353747 65.8919007232907
-0.0128343203095798 0.0652288524765257 0.001 0.001 -0.0124747058818119 0.0651093732131992 1.44362416388151
-0.0813993787770085 -0.147075829587323 0.001 0.001 -0.0816842784620719 -0.148249929970601 1.32494084579881
0.10780062547618 -0.149894233037157 0.001 0.001 0.10656804894731 -0.147651279773978 161.081515682445
-0.00287630153081478 -0.00577267868178759 0.001 0.001 -0.00514395153048971 -0.00627907307352704 55.0927452689244
-0.028638814622444 -0.0201707923331384 0.001 0.001 -0.02790744106364 -0.0189232059508179 12.3719025837605
-0.0135639812393717 0.0230688057564429 0.001 0.001 -0.0142692149286188 0.0223313063554486 220.191113475249
-0.0956368751220439 0.0581101528495605 0.001 0.001 -0.0957030891530508 0.0585957533612241 69.873240209735
0.0336133445727409 -0.0811308039587608 0.001 0.001 0.034798052187189 -0.0810178512779301 9.51662428836709
0.00740369694064892 0.0562215180806113 0.001 0.001 0.00638001079569354 0.057207713185612 145.732377578697
0.0206995164873185 0.032448494137588 0.001 0.001 0.0202588834177063 0.0316413948703521 3.71421946047266
-0.0424698795766505 -0.0266769868750233 0.001 0.001 -0.0424855045883253 -0.0242599445387946 2.97020738312107
-0.0387645666277951 -0.0845880432227904 0.001 0.001 -0.0400325675238175 -0.0823353384746787 39.7742140488157
-0.067070592930456 0.0310863416758212 0.001 0.001 -0.0667966908692536 0.0307078033393473 5.82383343045747
0.000143082429888565 0.0351474135210667 0.001 0.001 -0.00101010450032809 0.0353010469166469 75.3912311145672
0.161245816828766 0.404164583661315 0.001 0.001 0.160759418204433 0.405586546628409 36.7646344758959
-0.00191612784170482 -0.0588874605350498 0.001 0.001 -0.00425703246237672 -0.0595875467271042 6.55568898046989
0.0679701908275455 0.0378843477046953 0.001 0.001 0.0677757467492525 0.0371908513927576 5.42023853878922
0.103167038217369 -0.661084240745337 0.001 0.001 0.10306527212385 -0.660825455611059 186.598238458816
-0.00122814231865082 0.0388370944174873 0.001 0.001 -0.00159588124941815 0.0382663433323883 6.03014618009776
-0.285256422874141 -0.271514834078304 0.001 0.001 -0.284337574140932 -0.268748192978933 181.386528586543
0.0875882450707978 -0.0425747709031301 0.001 0.001 0.0876414725033633 -0.0434563225819359 165.258160169914
0.435016166500524 0.252723124004877 0.001 0.001 0.436104901688748 0.252918660895511 7.14403312659842
-0.00648830242129073 0.0135373606990354 0.001 0.001 -0.00643139983342456 0.0139829174517808 205.881279185943
0.162709855396758 -0.0204336803109112 0.001 0.001 0.162754800843558 -0.0206698855266644 1.2273198727429
0.015706072248325 0.038284009799039 0.001 0.001 0.0156114252185418 0.0377361458690646 1.10906059130055
0.272609516261471 -0.0672213694387706 0.001 0.001 0.273663259843057 -0.0663603301385345 15.1277302803002
0.0333947848875892 -0.0537077523186422 0.001 0.001 0.0335839883950229 -0.0527222446433587 356.837930467799
0.00710900720036737 0.0277952782945972 0.001 0.001 0.00803460709079087 0.0268099583625913 185.664076375587
0.45105912186682 0.842174528996217 0.001 0.001 0.450220425922159 0.843399585369032 21.8500653838638
-0.0329988829262081 0.0833840413262836 0.001 0.001 -0.0325557798102137 0.082278017170608 2.02358899946002
-0.737021640038412 0.47509712710553 0.001 0.001 -0.737511098856179 0.474847014470032 75.1375376707623
0.108177988145569 -0.0688440507701758 0.001 0.001 0.108568422633746 -0.0686492580006996 1.90479360706037
0.0375670768999737 0.0119973742516106 0.001 0.001 0.0378163418509678 0.0105750998675048 1.28264935555758
-0.0792819919040752 -0.0768045553677843 0.001 0.001 -0.0796663508801819 -0.0774593940058303 34.371250806531
-0.00638757960311332 0.256059786536472 0.001 0.001 -0.00480848718535505 0.255034297132712 11.0601918066864
-0.0237010792568578 0.0318038137796752 0.001 0.001 -0.0237576745577772 0.0314445688704987 330.219008204314
-0.0575841340633104 0.047441578534274 0.001 0.001 -0.0556928848648228 0.0465250277258883 1.40852635328489
0.106869379483811 0.283232665259289 0.001 0.001 0.106372805815404 0.283586007591257 10.3197729434733
-0.00795525266048719 0.0233866374760488 0.001 0.001 -0.00735838544534853 0.0223290080715846 65.6352993606444
0.0875863911887219 0.0446922032556884 0.001 0.001 0.0867111638644403 0.0451347338967329 10.8577619070446
-0.0407808310150102 -0.0270965658507281 0.001 0.001 -0.0418156639942115 -0.0271715116531355 3.44886140577334
-0.253571948969975 0.0776118705527555 0.001 0.001 -0.254095306967325 0.0769252886227754 6.92404597408217
0.348449661120792 0.360887468605361 0.001 0.001 0.350515783631629 0.36102935661593 3.00465248426835
0.0459003727361961 0.151479044354853 0.001 0.001 0.0474585284894279 0.151613621934788 1.56911717783209
0.043723221090086 0.00994932120222103 0.001 0.001 0.0436434399015368 0.00913325140653663 4.32743236175564
-0.0360687630137714 0.0526832197220329 0.001 0.001 -0.0367653167794575 0.054830095525347 1.19976805334607
0.0345049998883091 -0.0248290774127659 0.001 0.001 0.0366823914181044 -0.0263787114951413 37.9947270294893
-1.02285303457185e-05 0.0219063353233209 0.001 0.001 0.000834320190974012 0.0220649990661446 97.0052535328446
-0.0510322342245708 0.0203617663473209 0.001 0.001 -0.0534444138625454 0.021614162619399 134.296998960571
-0.0190426379013939 -0.0939632846259331 0.001 0.001 -0.0212420446973776 -0.0952209812436369 270.824910267094
-0.693696876842425 0.300946566271176 0.001 0.001 -0.694329026737487 0.301000897044349 12.3217971994691
0.0413548813212857 -0.0221584056478293 0.001 0.001 0.039351271832417 -0.020045908772327 16.7151120275964
-0.40153856550792 0.144743380201321 0.001 0.001 -0.399917549199259 0.145513343586692 4.43131639225936
-0.0210368512828395 -0.0270119625873773 0.001 0.001 -0.0211999322620183 -0.0272472976378435 35.4648624684268
0.0677256588211987 0.0898773695848688 0.001 0.001 0.0685451429740405 0.0912588132687336 42.5042149137963
-0.06811850676267 0.407183431663178 0.001 0.001 -0.0657948183228598 0.407661307623236 93.7960177849142
-0.00906995100220813 0.06456104388309 0.001 0.001 -0.00839832336766003 0.0646632455583537 1.69512358034318
-0.00784489297061011 0.0942684892436931 0.001 0.001 -0.00748350763997819 0.093749663451452 1.63583688590277
-0.0243576149340433 0.0326306404313013 0.001 0.001 -0.0250772923693271 0.0320267435623833 2.31139600268157
-0.24285513329697 -0.386872918022991 0.001 0.001 -0.243068337509856 -0.388161679547044 34.8812846146298
-0.105129215838002 0.137462580250166 0.001 0.001 -0.10594146198612 0.137354562865594 1.72602156285868
0.043243268127393 -0.0374366586729251 0.001 0.001 0.0421944138722765 -0.0362016628221479 6.79208832338032
0.160905915532567 0.00279303972815557 0.001 0.001 0.162175465719082 0.00276514740804017 1.5832811800635
-0.0346748018077775 -0.150138526781143 0.001 0.001 -0.0363583935233621 -0.148558370649115 73.3637104224775
-0.276212100979248 0.290776659896178 0.001 0.001 -0.276837373744265 0.290414737746503 243.983121878808
-0.0321720778925067 0.0455318177360949 0.001 0.001 -0.032280057072524 0.0461367746425987 40.6451631613698
-0.156142136105245 -0.0993902977231778 0.001 0.001 -0.157496774142603 -0.0992893165749474 1.01496991340867
0.0553449669688222 0.00393983509488957 0.001 0.001 0.0540461559750045 0.00354137959200441 1.11235378871347
-0.0125241591591992 0.0186936383545143 0.001 0.001 -0.0119269639088743 0.0200295909430223 11.114112150555
0.0286800060225668 0.0410641017049719 0.001 0.001 0.0285437364473909 0.0411212839964154 2.28530900187866
0.396896809233963 -0.214782097254606 0.001 0.001 0.397661427985573 -0.214852303667374 38.3068918464091
0.256898208082593 -0.587037500244298 0.001 0.001 0.256185566025879 -0.58668392919696 10.1094976471724
0.0910296187823763 -0.0207993575737377 0.001 0.001 0.0896769271052758 -0.021742660876305 79.0407648165029
-0.0526635602713665 -0.0445420708899451 0.001 0.001 -0.0510940661853497 -0.0438007091793914 7.60861984837382
0.2864214348558 0.459053649788591 0.001 0.001 0.287945929058112 0.459038494213239 226.338378279752
0.0510138397628172 -0.116754160933376 0.001 0.001 0.0491024161097975 -0.116630907707178 6.6926120222249
-0.0518306962797578 0.013828864875221 0.001 0.001 -0.0526198467069989 0.0144243180663463 24.0033287613123
-0.0826190213498869 0.0170932219828217 0.001 0.001 -0.0818007440451243 0.0164284051506412 219.124419119784
-0.0236867875294565 -0.0351971530596233 0.001 0.001 -0.0219551966228644 -0.0348826575278754 1.05445949139735
0.0126426558621694 -0.0607144244285757 0.001 0.001 0.0137612448165361 -0.0589497855863764 23.1159686075107
-0.063323496619229 -0.0839565318585121 0.001 0.001 -0.0629111802413169 -0.0830185895583412 1.0990098017969
0.0659293139808385 -0.346854923333984 0.001 0.001 0.0650634169227505 -0.348214169881014 2.15329857457147
-0.00492415809282095 0.0170178601446595 0.001 0.001 -0.00528842525060537 0.0160555526108356 24.3054538804114
-0.0302412625601544 0.0626382115182916 0.001 0.001 -0.0293143573469338 0.0633204194493745 6.75469129080185
-0.0644897266438874 -0.0371419446084066 0.001 0.001 -0.0653337538448034 -0.0355594526815755 98.753092637809
-0.024176237192589 -0.0453509845196166 0.001 0.001 -0.0235838724960908 -0.045586092528695 87.220157109089
-0.0132429919517235 0.0631489148738293 0.001 0.001 -0.0132189698237757 0.061486556613682 186.898347732468
0.255369604452085 0.176424152643613 0.001 0.001 0.256655172064554 0.177285804732665 1.70651784053168
0.354429191690701 -0.217416072440068 0.001 0.001 0.353650759950104 -0.216635175663345 363.150935540684
0.0152914034031451 0.0592682490270013 0.001 0.001 0.0158816902752315 0.0592724963596888 88.4568193319155
-0.136995796918261 0.063126326958109 0.001 0.001 -0.137368522744639 0.0622965806197283 153.028812971413
0.0192219331373395 -0.00205230089488373 0.001 0.001 0.0194645597722348 -0.000330147728622134 170.2149848183
-0.0030319065358192 -0.0372693814092958 0.001 0.001 -0.00352047440895334 -0.0375801656373265 46.7689038197487
-0.0177368807143637 -0.103822101237099 0.001 0.001 -0.0166085394657816 -0.103802970180726 1.96365251481561
0.0253332648024849 0.0928158587534278 0.001 0.001 0.0253117620639637 0.0927791950856356 230.924865507079
-0.118381608587856 0.345001152469051 0.001 0.001 -0.117624270250776 0.346332020695022 9.62717455399077
0.117067056620766 0.0314060746927888 0.001 0.001 0.117643784493726 0.0310716239586621 5.84320549093801
-0.0618196030214143 -0.0113413127231342 0.001 0.001 -0.061094201834377 -0.0116630331114652 1.86498373016104
0.840956042398707 -0.228971714757267 0.001 0.001 0.839977637351269 -0.228600044286145 226.22977456871
0.043386594117325 0.0352987228455128 0.001 0.001 0.0409401061016948 0.0360450900639167 318.838366958902
0.0593870485708036 -0.109077923238501 0.001 0.001 0.0599817821016494 -0.109841112746812 246.324200691437
-0.139886798766644 -0.313491803862273 0.001 0.001 -0.139698629612291 -0.312844245495963 96.4012175265433
0.0754439427601908 0.00244939755490768 0.001 0.001 0.0766227944961032 0.000321771794674192 6.58144207525833
0.0184071632387462 0.0645686513255435 0.001 0.001 0.0196177831473462 0.0645581595248181 1.7529251063536
-0.0461605415300039 0.00971703286384894 0.001 0.001 -0.048072986793852 0.00799164285959661 17.7440159752643
0.101097355887111 0.511901782311527 0.001 0.001 0.10225408984682 0.510954937309457 18.9673556825747
-0.0204359594547869 0.030058823297903 0.001 0.001 -0.0207957682454943 0.0314172419806291 84.3152188959482
0.0780142859147823 0.0390092734417064 0.001 0.001 0.0771763721188547 0.0398359691628991 1.70923061366038
-0.125079567417368 0.05791559653855 0.001 0.001 -0.123719336135975 0.0579329359447275 2.11784299918411
0.448187578038207 -0.260775489304348 0.001 0.001 0.446486064034426 -0.261066323045508 50.2235461675068
